#,Date,Author Name,Tweet ID,Text,Likes,Retweet Count,Views Count,Bookmark Count,Authors Followers Count,Mention Count,Tweet URL,Source,Medias,User Mentions,URLs,Hashtags,Unnamed: 17,Prediction,predicted_category,prediction_probabilities,top_1_category,top_1_probability,top_2_category,top_2_probability,top_3_category,top_3_probability
117,05.02.2025,GT Medya,1886838495270068564,"Güney Afrika Maden Bakanı Gwede Mantashe:

🗣️Bir kamulaştırma yasası çıkardığımız için ABD Başkanı Trump, Güney Afrika'ya fon sağlamayı kesmekle tehdit ediyor. Bize para vermiyorlarsa, biz de onlara maden vermeyelim.

🗣️ABD madenlerimizi alıp fonlamayı keseceğini söylüyor. Hayır, kıtada sahip olduğumuz madenlerimiz var. Bizler dilenci değiliz.",5,0,480,0,3617,0,https://twitter.com/gtmedyahaber/status/1886838495270068564,Twitter for Android,https://pbs.twimg.com/media/Gi9lnFJWMAABC3K.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.25898746), 'Ekonomi': np.float32(0.19088237), 'Teknoloji': np.float32(0.15152457), 'Afet': np.float32(0.14523669), 'Savaş': np.float32(0.07415458), 'Sağlık': np.float32(0.0660414), 'Gündem': np.float32(0.036374852), 'Eğitim': np.float32(0.025171565), 'Spor': np.float32(0.024472978), 'Bilim': np.float32(0.015769051), 'Kültür & Sanat': np.float32(0.011384501)}",Siyaset,0.25898746,Ekonomi,0.19088237,Teknoloji,0.15152457
119,05.02.2025,GT Medya,1886837864136061158,"Rusya Dış İstihbarat Servisi (SVR), NATO'nun, Ukrayna Devlet Başkanı Zelenski'yi itibarsızlaştırarak iktidardan uzaklaştırılmasını kolaylaştırmayı düşündüğünü iddia etti. https://t.co/CCnQMK13jM",1,0,345,0,3617,0,https://twitter.com/gtmedyahaber/status/1886837864136061158,Twitter for Android,https://pbs.twimg.com/media/Gi9lCd6XEAAf2_J.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.93302715), 'Gündem': np.float32(0.026464175), 'Siyaset': np.float32(0.013734551), 'Teknoloji': np.float32(0.01088495), 'Spor': np.float32(0.005959099), 'Eğitim': np.float32(0.0026961432), 'Ekonomi': np.float32(0.0024150459), 'Bilim': np.float32(0.0014276117), 'Afet': np.float32(0.0011935447), 'Kültür & Sanat': np.float32(0.0011386364), 'Sağlık': np.float32(0.0010590473)}",Savaş,0.93302715,Gündem,0.026464175,Siyaset,0.013734551
120,05.02.2025,GT Medya,1886838088929845667,🔗 Kaynak: https://t.co/UAlv2Hq5An,0,0,263,0,3617,0,https://twitter.com/gtmedyahaber/status/1886838088929845667,Twitter for Android,,,https://www.cumhuriyet.com.tr/dunya/rus-istihbarati-nato-zelenskiyi-devirmeyi-planliyor-2296162#google_vignette,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.49972036), 'Afet': np.float32(0.4301913), 'Kültür & Sanat': np.float32(0.017208332), 'Teknoloji': np.float32(0.012111608), 'Bilim': np.float32(0.011567623), 'Gündem': np.float32(0.01022472), 'Spor': np.float32(0.00592419), 'Ekonomi': np.float32(0.0043732612), 'Eğitim': np.float32(0.00363569), 'Siyaset': np.float32(0.0032258693), 'Savaş': np.float32(0.001817079)}",Sağlık,0.49972036,Afet,0.4301913,Kültür & Sanat,0.017208332
122,05.02.2025,GT Medya,1886837157895020607,🔗 Kaynak: https://t.co/VqgZLaNOxn,1,0,292,0,3617,0,https://twitter.com/gtmedyahaber/status/1886837157895020607,Twitter for Android,,,https://www.tele1.com.tr/tegmenden-sessiz-ayrilik-silah-arkadaslarimin-ihracina-tepki-icin-uniformami-cikarttim,,,Afet,Afet,"{'Afet': np.float32(0.50697136), 'Sağlık': np.float32(0.43850055), 'Kültür & Sanat': np.float32(0.016522251), 'Bilim': np.float32(0.0088587655), 'Teknoloji': np.float32(0.008075361), 'Spor': np.float32(0.0047644973), 'Ekonomi': np.float32(0.0045943437), 'Gündem': np.float32(0.004224892), 'Eğitim': np.float32(0.00281687), 'Siyaset': np.float32(0.0027824107), 'Savaş': np.float32(0.0018887976)}",Afet,0.50697136,Sağlık,0.43850055,Kültür & Sanat,0.016522251
123,05.02.2025,GT Medya,1886835876405084513,Türk askerinin Aden Körfezi ve Somali'deki görev süresi 1 yıl daha uzatıldı. https://t.co/X1TuDO1nGM,3,0,371,0,3617,0,https://twitter.com/gtmedyahaber/status/1886835876405084513,Twitter for Android,https://pbs.twimg.com/media/Gi9jOwGXoAAY6Gp.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.959889), 'Spor': np.float32(0.008244736), 'Sağlık': np.float32(0.007881356), 'Gündem': np.float32(0.0071095116), 'Eğitim': np.float32(0.0042858343), 'Teknoloji': np.float32(0.004020471), 'Afet': np.float32(0.0019622943), 'Ekonomi': np.float32(0.0019525612), 'Kültür & Sanat': np.float32(0.0019206129), 'Bilim': np.float32(0.0019051705), 'Siyaset': np.float32(0.00082848076)}",Savaş,0.959889,Spor,0.008244736,Sağlık,0.007881356
125,05.02.2025,GT Medya,1886827604411322643,"TCMB, ocak ayında tüketici fiyatlarının %5,03 arttığını ve yıllık enflasyonun %42,12 seviyesine gerilediğini bildirdi. Gıda fiyatlarının %3,86 oranında artış yaşandığı belirtildi.

📌Enerji fiyatlarında değişim olmadığını, fakat hizmetler sektöründe önemli bir artış yaşandığı açıklandı.",1,0,344,0,3617,0,https://twitter.com/gtmedyahaber/status/1886827604411322643,Twitter for Android,https://pbs.twimg.com/media/Gi9btKzW4AE-9xX.jpg,,,,,Ekonomi,Ekonomi,"{'Ekonomi': np.float32(0.9249578), 'Siyaset': np.float32(0.029378744), 'Teknoloji': np.float32(0.011570356), 'Bilim': np.float32(0.005754649), 'Kültür & Sanat': np.float32(0.0050817737), 'Spor': np.float32(0.004754017), 'Savaş': np.float32(0.0040988093), 'Eğitim': np.float32(0.004072975), 'Afet': np.float32(0.0038205576), 'Sağlık': np.float32(0.0033566395), 'Gündem': np.float32(0.0031535777)}",Ekonomi,0.9249578,Siyaset,0.029378744,Teknoloji,0.011570356
126,05.02.2025,GT Medya,1886827927464997226,🔗 Kaynak: https://t.co/aUULq4xTwV,0,0,264,0,3617,0,https://twitter.com/gtmedyahaber/status/1886827927464997226,Twitter for Android,,,https://www.ekoturk.com/haberler/tcmb-aylik-enflasyon-verilerini-acikladi-hizmetler-sektoru-one-cikti/,,,Afet,Afet,"{'Afet': np.float32(0.71344924), 'Sağlık': np.float32(0.2216855), 'Kültür & Sanat': np.float32(0.012426399), 'Gündem': np.float32(0.011828992), 'Bilim': np.float32(0.010801628), 'Teknoloji': np.float32(0.010369849), 'Ekonomi': np.float32(0.0057191993), 'Spor': np.float32(0.0041953935), 'Eğitim': np.float32(0.004112731), 'Siyaset': np.float32(0.003991373), 'Savaş': np.float32(0.0014197273)}",Afet,0.71344924,Sağlık,0.2216855,Kültür & Sanat,0.012426399
131,05.02.2025,GT Medya,1886823228540436713,"Rusya’nın Ukrayna’ya düzenlediği füze saldırısında 5 kişi hayatını kaybetti, 50 kişi yaralandı. https://t.co/gYMgeMf56d",2,0,333,0,3617,0,https://twitter.com/gtmedyahaber/status/1886823228540436713,Twitter for Android,https://pbs.twimg.com/media/Gi9XuefXkAAi_US.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.72884136), 'Sağlık': np.float32(0.07740676), 'Gündem': np.float32(0.076342374), 'Teknoloji': np.float32(0.043712832), 'Spor': np.float32(0.021844288), 'Bilim': np.float32(0.015867123), 'Ekonomi': np.float32(0.00964173), 'Afet': np.float32(0.0077229934), 'Eğitim': np.float32(0.0074202446), 'Kültür & Sanat': np.float32(0.0069751404), 'Siyaset': np.float32(0.004225123)}",Savaş,0.72884136,Sağlık,0.07740676,Gündem,0.076342374
141,05.02.2025,GT Medya,1886808036850708809,"İYİ Parti Grup Başkanvekili Turhan Çömez:

🗣️Yenidoğan Çetesi üyesi olarak yargılanan sanığın sorgusu şüpheye yer vermeyecek şekilde yapılmış mıdır? Hücresinde kalın bir urgan bulunduğu iddiası doğru mudur? Kamera kayıtlar incelenmiş midir? https://t.co/Q4QZkVXnDM",2,0,318,0,3617,0,https://twitter.com/gtmedyahaber/status/1886808036850708809,Twitter for Android,https://pbs.twimg.com/media/Gi9J6PUWMAAPFVt.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.96192837), 'Savaş': np.float32(0.024415134), 'Gündem': np.float32(0.005052854), 'Teknoloji': np.float32(0.002478138), 'Spor': np.float32(0.0018818327), 'Ekonomi': np.float32(0.0012778596), 'Kültür & Sanat': np.float32(0.00087222893), 'Eğitim': np.float32(0.00070319884), 'Afet': np.float32(0.00060419744), 'Bilim': np.float32(0.00048358573), 'Sağlık': np.float32(0.00030258327)}",Siyaset,0.96192837,Savaş,0.024415134,Gündem,0.005052854
143,05.02.2025,GT Medya,1886803388928610421,"İçişleri Bakanı Ali Yerlikaya:

🗣️Müfettişlerimiz, Bolu Belediyesi ile ilgili raporunu 28 Ocak 2025 tarihinde (7. gün), İl Özel İdaresi ile ilgili raporunu ise 31 Ocak 2025 tarihinde (10. gün) tamamladı ve Bolu Valiliğine teslim etti.

🗣️Yangında ihmali olanlar, milletimizin yüreğini yakanlar hak ettikleri cezaları çekecekler.",1,0,588,0,3617,0,https://twitter.com/gtmedyahaber/status/1886803388928610421,Twitter for Android,https://pbs.twimg.com/media/Gi9FrsdXsAAneSy.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.6140923), 'Savaş': np.float32(0.17651345), 'Gündem': np.float32(0.086619675), 'Teknoloji': np.float32(0.04385686), 'Afet': np.float32(0.0176001), 'Spor': np.float32(0.016646024), 'Ekonomi': np.float32(0.0161089), 'Sağlık': np.float32(0.01605271), 'Eğitim': np.float32(0.0046870946), 'Bilim': np.float32(0.004043298), 'Kültür & Sanat': np.float32(0.0037795836)}",Siyaset,0.6140923,Savaş,0.17651345,Gündem,0.086619675
145,05.02.2025,GT Medya,1886795510889025641,"İstanbul Cumhuriyet Başsavcılığı, CHP’ye bugün katılan İstanbul Milletvekili Cemal Enginyurt hakkında, bugün partisinin grup toplantısında Cumhurbaşkanı'na söylediği sözlerden dolayı soruşturma başlatıldığını açıkladı. https://t.co/aAfu0buVVv",4,0,314,0,3617,0,https://twitter.com/gtmedyahaber/status/1886795510889025641,Twitter for iPhone,https://pbs.twimg.com/media/Gi8-g9yWoAAqaf7.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.994216), 'Gündem': np.float32(0.0016238211), 'Ekonomi': np.float32(0.00075629324), 'Savaş': np.float32(0.00072881946), 'Teknoloji': np.float32(0.0006104927), 'Spor': np.float32(0.0005191789), 'Kültür & Sanat': np.float32(0.0004510954), 'Bilim': np.float32(0.0003407873), 'Afet': np.float32(0.0003143136), 'Eğitim': np.float32(0.00025583728), 'Sağlık': np.float32(0.00018333277)}",Siyaset,0.994216,Gündem,0.0016238211,Ekonomi,0.00075629324
150,05.02.2025,GT Medya,1886781745829437657,"YRP Genel Başkan Yardımcısı Suat Kılıç:

🗣️Terörist Öcalan’ın yapacağı çağrı, ne olursa olsun terörist başının, terörist kimliği hiçbir zaman değişmeyecektir. Affa ya da salıvermeye muhatap olması mevzubahis değildir. TBMM’ye gelmesine gerek yoktur. Yapacağı bir çağrı varsa, İmralı’dan yapabilir.",3,0,382,0,3617,0,https://twitter.com/gtmedyahaber/status/1886781745829437657,Twitter for iPhone,https://pbs.twimg.com/media/Gi8x_qNXgAAyZAt.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9580587), 'Savaş': np.float32(0.023135291), 'Gündem': np.float32(0.0063251955), 'Teknoloji': np.float32(0.0029517796), 'Spor': np.float32(0.0024538045), 'Ekonomi': np.float32(0.0021636016), 'Kültür & Sanat': np.float32(0.0011410865), 'Eğitim': np.float32(0.0010422638), 'Sağlık': np.float32(0.0009864399), 'Bilim': np.float32(0.0009683665), 'Afet': np.float32(0.0007735452)}",Siyaset,0.9580587,Savaş,0.023135291,Gündem,0.0063251955
155,05.02.2025,GT Medya,1886761955580342741,"CHP Genel Başkanı Özgür Özel, “Aday açıklamak için erken” tartışması hakkında konuştu:

🗣️Türkiye'nin iktidarı değiştirme yolculuğu başlamıştır. Erken seçim isteyen bir partinin seçime hazır olması gerekir. Erken seçimin adayı erken belirlenir.
 https://t.co/vZewiQVd0L",4,0,506,0,3617,0,https://twitter.com/gtmedyahaber/status/1886761955580342741,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1886749910738849792/pu/img/F7dvDNo2z1pYFbmr.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9938699), 'Gündem': np.float32(0.0019423343), 'Savaş': np.float32(0.0007567679), 'Ekonomi': np.float32(0.0006497842), 'Spor': np.float32(0.0005678751), 'Kültür & Sanat': np.float32(0.00053335755), 'Teknoloji': np.float32(0.0004331358), 'Afet': np.float32(0.0004240254), 'Eğitim': np.float32(0.0002981446), 'Bilim': np.float32(0.00029494156), 'Sağlık': np.float32(0.00022980261)}",Siyaset,0.9938699,Gündem,0.0019423343,Savaş,0.0007567679
158,04.02.2025,GT Medya,1886753802700628010,"CHP Grubu, Tuzla Piyade Okulu'ndan ihraç edilen teğmenler ile Kara Harp Okulu mezuniyet töreninde ""Mustafa Kemal'in askerleriyiz"" sloganı attığı gerekçesiyle ihraç edilen teğmenlerin ödemeleri için çıkarılan tazminatı ödemeye karar verdi. https://t.co/NwNuecr4ZM",3,0,353,0,3617,0,https://twitter.com/gtmedyahaber/status/1886753802700628010,Twitter for iPhone,https://pbs.twimg.com/media/Gi8YlVnXsAANE0u.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.9856656), 'Spor': np.float32(0.0028472845), 'Gündem': np.float32(0.0022684655), 'Eğitim': np.float32(0.0018224304), 'Siyaset': np.float32(0.001725984), 'Teknoloji': np.float32(0.0016160681), 'Sağlık': np.float32(0.0012206461), 'Ekonomi': np.float32(0.0009718567), 'Afet': np.float32(0.000778052), 'Kültür & Sanat': np.float32(0.0007216185), 'Bilim': np.float32(0.00036205337)}",Savaş,0.9856656,Spor,0.0028472845,Gündem,0.0022684655
160,04.02.2025,GT Medya,1886752604727718038,"CHP Genel Başkanı Özel, Cumhurbaşkanı Erdoğan’a deprem konutları sözünü hatırlattı:

🗣️Erdoğan’ın toplam yıkılan ev diye açıkladığı sayı 650.000, 2 yıl sonunda teslim edilen konut 201.000, verdiği sözün sadece %30’unu tutmuş.
 https://t.co/hkuMcr6Y4I",7,1,443,1,3617,0,https://twitter.com/gtmedyahaber/status/1886752604727718038,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1886737360349466624/pu/img/vA61wl4dMoYo7e2M.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.9629121), 'Siyaset': np.float32(0.014360646), 'Sağlık': np.float32(0.007746511), 'Teknoloji': np.float32(0.0026380166), 'Eğitim': np.float32(0.0025911792), 'Gündem': np.float32(0.0024066144), 'Ekonomi': np.float32(0.002297597), 'Spor': np.float32(0.0014228949), 'Kültür & Sanat': np.float32(0.0013964466), 'Savaş': np.float32(0.00139107), 'Bilim': np.float32(0.00083682267)}",Afet,0.9629121,Siyaset,0.014360646,Sağlık,0.007746511
163,04.02.2025,GT Medya,1886745703554109586,DP’den istifa eden İzmir Milletvekili Salih Uzun ve İstanbul Milletvekili Cemal Enginyurt CHP’ye katıldı. https://t.co/RLwTWzSnzc,5,0,363,0,3617,0,https://twitter.com/gtmedyahaber/status/1886745703554109586,Twitter for iPhone,"https://pbs.twimg.com/media/Gi8RN2lXYAA4zQ7.jpg,https://pbs.twimg.com/media/Gi8RN2kWwAA9gn0.jpg",,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9948085), 'Ekonomi': np.float32(0.0007045094), 'Gündem': np.float32(0.0006819203), 'Savaş': np.float32(0.00064627227), 'Afet': np.float32(0.000594727), 'Spor': np.float32(0.00058680965), 'Kültür & Sanat': np.float32(0.0005238991), 'Teknoloji': np.float32(0.00048572666), 'Sağlık': np.float32(0.0004036666), 'Bilim': np.float32(0.00031987764), 'Eğitim': np.float32(0.00024391233)}",Siyaset,0.9948085,Ekonomi,0.0007045094,Gündem,0.0006819203
164,04.02.2025,GT Medya,1886745845233553493,🔗Kaynak: https://t.co/kQbMt4SAO2,0,0,239,0,3617,0,https://twitter.com/gtmedyahaber/status/1886745845233553493,Twitter for iPhone,,,https://halktv.com.tr/siyaset/cemal-enginyurt-ve-salih-uzun-chpye-katiliyor-911264h,,,Afet,Afet,"{'Afet': np.float32(0.74280363), 'Sağlık': np.float32(0.21400769), 'Kültür & Sanat': np.float32(0.012904408), 'Spor': np.float32(0.006558905), 'Bilim': np.float32(0.0057267966), 'Teknoloji': np.float32(0.00426333), 'Ekonomi': np.float32(0.004179787), 'Siyaset': np.float32(0.0027444276), 'Eğitim': np.float32(0.0026194793), 'Savaş': np.float32(0.002169666), 'Gündem': np.float32(0.0020218403)}",Afet,0.74280363,Sağlık,0.21400769,Kültür & Sanat,0.012904408
166,04.02.2025,GT Medya,1886671700403601453,"Kara Harp Okulu mezuniyetinde ""Mustafa Kemal’in askerleriyiz"" sloganı atan teğmenlerin ihraç gerekçesi açıklandı.

📌 Yönergeden kaldırılan Subay Andı'ndaki değerlerin dışlandığı algısını yaratacak bu eylem, TSK’yı tartışılır hale getirerek toplumda ayrışmaya neden olmuştur. (1/2)",3,0,513,0,3617,0,https://twitter.com/gtmedyahaber/status/1886671700403601453,Twitter for iPhone,https://pbs.twimg.com/media/Gi7N6DqXIAEdHFJ.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.9823837), 'Spor': np.float32(0.0039118356), 'Gündem': np.float32(0.003248263), 'Eğitim': np.float32(0.0023260615), 'Teknoloji': np.float32(0.0021067692), 'Sağlık': np.float32(0.0015166496), 'Siyaset': np.float32(0.0013639572), 'Ekonomi': np.float32(0.0011107776), 'Kültür & Sanat': np.float32(0.0008340475), 'Afet': np.float32(0.0006861607), 'Bilim': np.float32(0.0005117111)}",Savaş,0.9823837,Spor,0.0039118356,Gündem,0.003248263
169,04.02.2025,GT Medya,1886668755150754087,Filistin ile İsrail arasındaki ateşkes kapsamında serbest bırakılan 15 esir Cumhurbaşkanı Erdoğan'ın talebi üzerine Türkiye'ye getirilecek. https://t.co/2f4JPka0ta,4,1,667,0,3617,0,https://twitter.com/gtmedyahaber/status/1886668755150754087,Twitter for iPhone,https://pbs.twimg.com/media/Gi7LOx7XgAAoc-U.jpg,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.84369516), 'Gündem': np.float32(0.06706856), 'Sağlık': np.float32(0.04153916), 'Spor': np.float32(0.011900494), 'Teknoloji': np.float32(0.0077650263), 'Afet': np.float32(0.0063815676), 'Eğitim': np.float32(0.0059032543), 'Siyaset': np.float32(0.0057273274), 'Ekonomi': np.float32(0.0047803987), 'Bilim': np.float32(0.0026975118), 'Kültür & Sanat': np.float32(0.0025415611)}",Savaş,0.84369516,Gündem,0.06706856,Sağlık,0.04153916
171,04.02.2025,GT Medya,1886514700034433284,"2016 yılında Fransa’da oynadığı dizide bir ajanı canlandıran ve rol gereği YPG'li kıyafeti giyen oyuncu Melisa Sözen “Terör örgütü propagandası” suçlamasıyla ifade verdi. 

📌 Melisa Sözen'in gözaltına alındığı iddiası ise İstanbul Cumhuriyet Başsavcılığı tarafından yalanlandı. https://t.co/gs1HJ72ScM",6,0,622,0,3617,0,https://twitter.com/gtmedyahaber/status/1886514700034433284,Twitter for iPhone,https://pbs.twimg.com/media/Gi4_HdCXkAASnYo.jpg,,,,,Spor,Spor,"{'Spor': np.float32(0.765528), 'Savaş': np.float32(0.13169436), 'Kültür & Sanat': np.float32(0.023121733), 'Teknoloji': np.float32(0.019167721), 'Gündem': np.float32(0.01622868), 'Sağlık': np.float32(0.0145486), 'Eğitim': np.float32(0.009123587), 'Bilim': np.float32(0.008129349), 'Ekonomi': np.float32(0.0064493683), 'Siyaset': np.float32(0.0035683329), 'Afet': np.float32(0.00244016)}",Spor,0.765528,Savaş,0.13169436,Kültür & Sanat,0.023121733
173,04.02.2025,GT Medya,1886469606044303375,"Ocak ayı enflasyon verilerini değerlendiren Hazine ve Maliye Bakanı Mehmet Şimşek, hedef doğrultusunda alınan tedbirlerle son dört yılın en düşük Ocak verisinin kaydedildiğini ifade etti. https://t.co/PMiiIPhXC3",1,0,423,0,3617,0,https://twitter.com/gtmedyahaber/status/1886469606044303375,Twitter Web App,https://pbs.twimg.com/media/Gi4WEzbWkAAxbJb.jpg,,,,,Ekonomi,Ekonomi,"{'Ekonomi': np.float32(0.9426813), 'Teknoloji': np.float32(0.015465937), 'Siyaset': np.float32(0.010888087), 'Bilim': np.float32(0.0055613713), 'Eğitim': np.float32(0.004525934), 'Savaş': np.float32(0.0037956287), 'Spor': np.float32(0.0037019295), 'Kültür & Sanat': np.float32(0.0035406183), 'Afet': np.float32(0.0034366453), 'Sağlık': np.float32(0.0033792423), 'Gündem': np.float32(0.0030232284)}",Ekonomi,0.9426813,Teknoloji,0.015465937,Siyaset,0.010888087
176,04.02.2025,GT Medya,1886464960596787556,"İzmir Valiliği, Ege Denizi'ndeki sismik hareketliliğin uzmanlar ve AFAD ile koordineli şekilde çok yönlü değerlendirildiğini açıkladı.

 📌 Şu ana kadar 4,8 büyüklüğünde 400'ü aşkın deprem kaydedildi ve bu hareketlilik Santorini Adası yakınlarında yoğunlaştı. https://t.co/xLrIRcQCtl",1,0,682,0,3617,0,https://twitter.com/gtmedyahaber/status/1886464960596787556,Twitter for iPhone,https://pbs.twimg.com/media/Gi4R4VNXMAIx157.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.96705717), 'Gündem': np.float32(0.013482432), 'Eğitim': np.float32(0.0034083158), 'Savaş': np.float32(0.003393531), 'Teknoloji': np.float32(0.0026822672), 'Siyaset': np.float32(0.002139814), 'Sağlık': np.float32(0.001953222), 'Kültür & Sanat': np.float32(0.0017088361), 'Bilim': np.float32(0.0016259536), 'Ekonomi': np.float32(0.001422406), 'Spor': np.float32(0.0011259286)}",Afet,0.96705717,Gündem,0.013482432,Eğitim,0.0034083158
178,04.02.2025,GT Medya,1886455138237182193,"ABD Başkanı Donald Trump, Meksika'ya uygulanacak gümrük tarifelerinin bir ay ertelendiğini duyurdu. https://t.co/225RM6WhCw",1,0,344,0,3617,0,https://twitter.com/gtmedyahaber/status/1886455138237182193,Twitter Web App,https://pbs.twimg.com/media/Gi4I8N4XYAAj4je.jpg,,,,,Gündem,Gündem,"{'Gündem': np.float32(0.58958447), 'Sağlık': np.float32(0.17981876), 'Teknoloji': np.float32(0.0973142), 'Siyaset': np.float32(0.048696578), 'Ekonomi': np.float32(0.028620746), 'Bilim': np.float32(0.017350381), 'Savaş': np.float32(0.014359102), 'Spor': np.float32(0.007127862), 'Eğitim': np.float32(0.0064069075), 'Kültür & Sanat': np.float32(0.006122511), 'Afet': np.float32(0.00459852)}",Gündem,0.58958447,Sağlık,0.17981876,Teknoloji,0.0973142
